step,td_loss_agent0,td_loss_agent1,td_loss_agent2,td_loss_agent3,td_loss_agent4
5651,0.0033369062,0.0045519276,0.004434351,0.002638707,0.0014376922
5652,0.0023291777,0.002954018,0.004192651,0.0023790856,0.003263021
5653,0.003378509,0.002679267,0.0033623753,0.0021180597,0.0018154201
5654,0.001375204,0.0023843567,0.0045621432,0.0050109876,0.0015406503
5655,0.0014386389,0.002053476,0.0023855055,0.002141014,0.0020990223
5656,0.0039243754,0.0021449071,0.0024422351,0.0037626792,0.0022918892
5657,0.001955302,0.0014572219,0.0032700445,0.004279866,0.003187511
5658,0.004393875,0.0032373616,0.0031699874,0.0024354295,0.0010958936
5659,0.005765861,0.003571368,0.0028925166,0.0033342564,0.00096061116
5660,0.0038090148,0.0024106079,0.003354061,0.0044187014,0.0020665815
5661,0.0052488297,0.004082224,0.0019871118,0.0019759235,0.0030971556
5662,0.0033072983,0.0028942707,0.005068063,0.0071550887,0.0024924148
5663,0.0033961672,0.0008356273,0.0033162893,0.0014938635,0.001840356
5664,0.0029587338,0.0038874843,0.005626575,0.0071199294,0.001112115
5665,0.0029604759,0.0050833086,0.003725079,0.002791676,0.0017581065
5666,0.003232883,0.003942208,0.0038147487,0.0024604993,0.0011699693
5667,0.0033051395,0.0045303176,0.0016481874,0.0015090285,0.0023608608
5668,0.0038643102,0.0038051624,0.0022323153,0.0071229097,0.0019693032
5669,0.0025495708,0.0021609832,0.0017233316,0.0026394064,0.0021481863
5670,0.0035468952,0.0034307367,0.002010393,0.0014582754,0.0021907836
5671,0.0028149467,0.0023032764,0.002685282,0.0017990305,0.0014123814
5672,0.0023195161,0.002285682,0.004401017,0.0023154283,0.0012774307
5673,0.0014717123,0.0032181768,0.002338667,0.0034437913,0.0029660598
5674,0.0070325127,0.004040378,0.003024238,0.0021252837,0.0016324016
5675,0.002384957,0.0012252327,0.0029731863,0.001882896,0.0041701086
5676,0.002552978,0.0040191673,0.0022448944,0.0014854353,0.0008426493
5677,0.0023589819,0.0021286618,0.00392536,0.0022898125,0.003547017
5678,0.0013658701,0.0029109882,0.0037967009,0.0046992293,0.0041005993
5679,0.0057306257,0.0038163485,0.0036060812,0.0028888432,0.0037418199
5680,0.0046041263,0.0024119853,0.0011786709,0.0023342464,0.003365942
5681,0.002427886,0.0021598872,0.0027405494,0.0035824021,0.0021659045
5682,0.003894314,0.002922566,0.0031833416,0.0023681829,0.001511941
5683,0.0020657438,0.004597755,0.00096984394,0.0047207964,0.0010649769
5684,0.0024217889,0.003325363,0.0015723811,0.005200466,0.0016315128
5685,0.0030786903,0.0023410683,0.0024807355,0.0024596925,0.0016591046
5686,0.0025518062,0.0033566072,0.0038642995,0.0019135973,0.0020162463
5687,0.0015969566,0.0025672303,0.0026563513,0.0028877892,0.0023770037
5688,0.0038163285,0.0018623022,0.004336302,0.0035751092,0.0023231818
5689,0.0015603849,0.002331992,0.0050115786,0.0043971343,0.0021906288
5690,0.00135933,0.0014984237,0.004196278,0.005020924,0.0015388159
5691,0.0038323305,0.0019183042,0.0048085987,0.0031854906,0.0021554735
5692,0.0020837411,0.0024005368,0.0030810633,0.001577246,0.0009951341
5693,0.0018734871,0.0052250605,0.0020808813,0.0015910679,0.001550019
5694,0.0021187654,0.002806611,0.0039688153,0.005937356,0.0023761124
5695,0.0034529504,0.00463307,0.003315358,0.004132576,0.0015621472
5696,0.0017719544,0.0029906966,0.0021715306,0.002252087,0.003212042
5697,0.0027202102,0.0018477567,0.002724197,0.00413449,0.0009430293
5698,0.0018914815,0.0013035892,0.0024539302,0.0054567507,0.0021173486
5699,0.002402811,0.007224799,0.0021872476,0.004063681,0.002700829
5700,0.004449751,0.0015051821,0.0036625736,0.003372447,0.0013350819
5701,0.0026293388,0.0031810852,0.004148479,0.001946551,0.0022094029
5702,0.0039870073,0.0021665408,0.0043941606,0.0028234655,0.0019160218
5703,0.0036719784,0.002991626,0.003971652,0.0024498359,0.0027471446
5704,0.0019110176,0.0042137727,0.0038867167,0.004358559,0.0010154961
5705,0.0020241726,0.006293821,0.0025581056,0.0015868319,0.0023482465
5706,0.003745717,0.0029970107,0.0013255761,0.0035031615,0.0013736774
5707,0.004171389,0.007997691,0.002698344,0.0041781003,0.00092273706
5708,0.0049883923,0.0040532276,0.0015026013,0.0041364124,0.0027283316
5709,0.0031804834,0.0022565494,0.0047207577,0.0022553867,0.0021171062
5710,0.002742876,0.0027193408,0.0023374152,0.003987177,0.0016998724
5711,0.0026494756,0.002137988,0.004342427,0.0017007425,0.00094021065
5712,0.0028502862,0.0032577736,0.0029184534,0.004902661,0.0017658519
5713,0.004128202,0.0018827459,0.0015362997,0.001794052,0.0013864827
5714,0.0044040065,0.0033086499,0.0029074908,0.0022518095,0.0014559665
5715,0.0027816105,0.0034587693,0.0025919096,0.002563523,0.0015508437
5716,0.0034986506,0.0019657754,0.0022061346,0.0014951265,0.0020303358
5717,0.0041412674,0.0018251537,0.0029746583,0.0026477838,0.005776896
5718,0.0030574128,0.0018231357,0.0031667883,0.0013707255,0.001052836
5719,0.002585891,0.003413426,0.0025575631,0.0024673338,0.0020039387
5720,0.003823401,0.0029358508,0.0029963013,0.0030684005,0.002213309
5721,0.0023633898,0.002335944,0.0030014948,0.0040422124,0.0033593052
5722,0.0024119678,0.00071177026,0.0022558249,0.0023397668,0.002880364
5723,0.0058251107,0.0033984007,0.00363298,0.0017054356,0.0031242366
5724,0.0025736366,0.0041634357,0.0030791187,0.0035556145,0.0015608371
5725,0.0024959084,0.0023135669,0.0038465234,0.0042596622,0.002730644
5726,0.0058909287,0.0029055052,0.003529095,0.0012610466,0.0017212131
5727,0.0036365879,0.002137673,0.0044179526,0.002383192,0.0021125854
5728,0.003617498,0.0016405324,0.0036973143,0.0032204078,0.0014946848
5729,0.00294358,0.003856018,0.0026698345,0.0039799586,0.002845225
5730,0.004111758,0.0018241529,0.002773275,0.0032405301,0.0019743864
5731,0.0028465344,0.0050456244,0.00443206,0.0023950685,0.0017507104
5732,0.0035251281,0.0037746672,0.0043947157,0.0019870298,0.0025251233
5733,0.0019927807,0.001109682,0.0040068943,0.0049407473,0.001147045
5734,0.0019426157,0.00293657,0.0033955646,0.0028921799,0.0023764358
5735,0.002164514,0.002317437,0.0028492082,0.0011216437,0.002293459
5736,0.0041163987,0.0015910253,0.0047069164,0.0050331037,0.002004214
5737,0.0033797496,0.0039784904,0.0012866567,0.005336141,0.0015684037
5738,0.0030125293,0.004324046,0.004067936,0.006007654,0.0037611723
5739,0.004368806,0.0020364474,0.0033334047,0.0016359461,0.0014989469
5740,0.0035536215,0.0021096393,0.001425141,0.0015445368,0.0013275468
5741,0.0031783641,0.00419816,0.0052881036,0.002828315,0.002951656
5742,0.0026839396,0.004724463,0.0039069774,0.0024476459,0.0037278808
5743,0.0044180495,0.0028943783,0.0030037449,0.004298278,0.0031319475
5744,0.002519334,0.0019369444,0.005890023,0.0055651516,0.0031865397
5745,0.0025442375,0.003989814,0.0033894232,0.0026440022,0.0026131608
5746,0.0028793227,0.002384846,0.0059834057,0.0018467614,0.002735678
5747,0.0034654618,0.0031372563,0.0028112587,0.0017554838,0.001511052
5748,0.004700673,0.0018454653,0.0020221642,0.0040006717,0.002986658
5749,0.005100225,0.0052796444,0.0030867774,0.0034411736,0.002152681
5750,0.0031447492,0.0021398233,0.002888678,0.004219481,0.0039654574
5751,0.0029442885,0.0041638426,0.0064034737,0.0015422227,0.0029706107
5752,0.0054238667,0.004034019,0.0018914861,0.0048673004,0.003378758
5753,0.0018437069,0.0021213782,0.0039652707,0.0016670459,0.0020409073
5754,0.0028719285,0.003158076,0.0062416717,0.0031481055,0.004143652
5755,0.0018082683,0.003253635,0.0044376208,0.0030386932,0.0034236417
5756,0.0025957953,0.0028872099,0.004424923,0.0027830543,0.0010452704
5757,0.002615999,0.004327071,0.0015600505,0.0031156465,0.0020279961
5758,0.0025856066,0.0016411709,0.0024515656,0.004045881,0.0014571685
5759,0.0035132258,0.0042930995,0.0022605173,0.0012967631,0.0047197607
5760,0.0031363135,0.0028222147,0.0048608305,0.002409237,0.0013124854
5761,0.001974582,0.002101752,0.0039703185,0.0028112303,0.0017164417
5762,0.0017367755,0.0021136198,0.002860707,0.003099361,0.0022975742
5763,0.0044968105,0.0027676942,0.0040006456,0.0024770135,0.0008768472
5764,0.005157234,0.0035254178,0.002702641,0.0009157233,0.0022771775
5765,0.0021906646,0.0022394059,0.0043824813,0.0010293078,0.0010662576
5766,0.0024574045,0.0038810507,0.0054310607,0.002858629,0.004783656
5767,0.00206802,0.0017206208,0.0038765406,0.0043696333,0.004418209
5768,0.0017489016,0.004878355,0.0016936131,0.0026562242,0.0023738735
5769,0.002584516,0.0043960335,0.0047761723,0.0020653596,0.0016960746
5770,0.004172193,0.0019821525,0.0019288426,0.005352973,0.0010684591
5771,0.0038100882,0.0024618134,0.0024206827,0.0028813018,0.0013319536
5772,0.0024814527,0.0037606931,0.003328593,0.0021393267,0.004364271
5773,0.0032173754,0.0016313444,0.0024949594,0.002357292,0.00074131845
5774,0.003242576,0.0044417777,0.0023378255,0.0018247605,0.006032555
5775,0.001652289,0.0033820518,0.0025962663,0.0063447617,0.002462129
5776,0.0027844352,0.0062697767,0.0027412605,0.001914738,0.0035998002
5777,0.002524403,0.0034227564,0.00304846,0.0021070743,0.0029730522
5778,0.006586967,0.002772484,0.0029422715,0.0026121822,0.0026253103
5779,0.0022202574,0.0036385925,0.002410747,0.0021571005,0.0027788335
5780,0.0036896926,0.004033198,0.0013397452,0.0015233783,0.0022196698
5781,0.0026420122,0.003476568,0.0038658204,0.00084471377,0.0028365878
5782,0.002553958,0.0038859535,0.0043075946,0.0017078373,0.0019762195
5783,0.0037384566,0.003475586,0.005276531,0.005010895,0.0020215856
5784,0.0014717977,0.002533294,0.0029865494,0.002212502,0.002297946
5785,0.0028065452,0.004853105,0.0028782128,0.0015498991,0.0011231885
5786,0.0033505969,0.0015284657,0.003591395,0.002928028,0.0017438629
5787,0.0031268867,0.002960152,0.0038442416,0.0013140541,0.0014671264
5788,0.0035763695,0.0018590722,0.0022802663,0.0027636387,0.0046546147
5789,0.0043824776,0.0014841254,0.0015963027,0.0037232577,0.0015143468
5790,0.003976328,0.0033483352,0.003556633,0.0039477614,0.0028631575
5791,0.0025312311,0.0047855955,0.004154586,0.0051379325,0.0010450927
5792,0.0032736454,0.0013182512,0.0025499873,0.002677036,0.0015794632
5793,0.0033655856,0.003007642,0.0022059428,0.002215331,0.0012501432
5794,0.0051740403,0.0031863982,0.0035868841,0.0021065685,0.0012500816
5795,0.0037758672,0.0020360458,0.0033787717,0.002474979,0.0037269788
5796,0.00096211303,0.0037004673,0.004100761,0.0015514165,0.0015072217
5797,0.0037728276,0.0016378015,0.0035018122,0.0032748277,0.002888696
5798,0.0036620956,0.0030734248,0.0033272863,0.002516814,0.0017389423
5799,0.0027118386,0.0047557093,0.0026797748,0.0014713645,0.0010034773
5800,0.006009916,0.0019548829,0.0036254863,0.0020992695,0.0036519337
5801,0.0027760237,0.002807694,0.0020986553,0.002187095,0.002403502
5802,0.0027967258,0.0015412812,0.0012907746,0.0014719146,0.0011132712
5803,0.0041800532,0.00585272,0.002615824,0.00258262,0.0020529288
5804,0.0040914295,0.0035937312,0.0035230222,0.0024616707,0.0013082095
5805,0.0026125186,0.0025606086,0.0057067294,0.0035131064,0.002002344
5806,0.003115722,0.0031176314,0.0051902398,0.0019096681,0.001364945
5807,0.0020560964,0.0027139264,0.0019781052,0.0024565079,0.0019976501
5808,0.0037278505,0.0023377736,0.0063533573,0.002097466,0.003958742
5809,0.0025783586,0.0030699952,0.0035939713,0.003836262,0.0032620686
5810,0.0022072308,0.0041818325,0.0038439538,0.0029105362,0.0028010758
5811,0.0032041424,0.002233365,0.004055156,0.0012362234,0.0019922738
5812,0.0026250822,0.00200812,0.0040879454,0.0029443563,0.0015340257
5813,0.0019004387,0.0030175252,0.0015169345,0.0026155636,0.003541736
5814,0.003214632,0.0033461575,0.0030715885,0.0017785274,0.0020720859
5815,0.0068527325,0.0018591234,0.0034293067,0.0031703473,0.0008872486
5816,0.0043615527,0.0022319965,0.003786185,0.0023585332,0.0031768144
5817,0.0041434225,0.003811063,0.0026578733,0.0012979736,0.0023772845
5818,0.0027642632,0.0036474336,0.005193062,0.002332138,0.003167362
5819,0.0038762388,0.004081143,0.003922951,0.0011199496,0.0020827176
5820,0.004089782,0.0023997147,0.0025617448,0.0037896938,0.0011816698
5821,0.0038617763,0.0027589865,0.0021724005,0.0046687117,0.0014161216
5822,0.0019641311,0.0021323632,0.0043374626,0.002754118,0.0020126973
5823,0.0025535063,0.0021204462,0.00313493,0.003788392,0.005054259
5824,0.0022676485,0.0029096631,0.0014060733,0.0031750083,0.0017546082
5825,0.003792908,0.0023179697,0.0029276048,0.0018848854,0.0016290452
5826,0.0016831998,0.0033611713,0.0021947338,0.002060623,0.0016791661
5827,0.0022306927,0.0032938293,0.002218782,0.0036609105,0.0006846363
5828,0.0033187717,0.0031653065,0.003490712,0.0024110563,0.002566758
5829,0.0023045961,0.0025890744,0.003144734,0.0030535744,0.0023514861
5830,0.00210854,0.0023650443,0.0033542793,0.007829162,0.0029806572
5831,0.002815798,0.0022044,0.0015704473,0.0013093811,0.001672458
5832,0.0024054747,0.0017947155,0.004632673,0.0042175734,0.0024506426
5833,0.0034379002,0.0022959143,0.0025393134,0.0017933948,0.00232116
5834,0.0032304442,0.0020702553,0.0042066695,0.0016236664,0.0017442855
5835,0.0038534969,0.0022573262,0.0032357026,0.0037760814,0.0023609796
5836,0.0062551335,0.0031762924,0.0027425252,0.0015616541,0.001982259
5837,0.004089563,0.0020154838,0.0037100655,0.004371148,0.0011207496
5838,0.0050160005,0.0017704838,0.0028667971,0.0031853542,0.001822032
5839,0.004747268,0.0033379495,0.004714597,0.0025704498,0.0018794092
5840,0.0045993235,0.002271572,0.0040889895,0.0023841541,0.0024268944
5841,0.0025560497,0.002154936,0.0038272212,0.003489391,0.002283364
5842,0.0033581837,0.0034323311,0.0020440156,0.0021194974,0.0006904423
5843,0.0028544653,0.0035786664,0.0032750699,0.0030605472,0.0008226152
5844,0.00430799,0.0023290399,0.001904423,0.0049139587,0.0021623613
5845,0.001428333,0.0020418386,0.002052599,0.0043685,0.002387185
5846,0.003729301,0.0021956712,0.001564749,0.0022686725,0.0018303219
5847,0.0036398696,0.0032759793,0.0035988805,0.0028887563,0.0026941104
5848,0.0020948555,0.0028490215,0.0020685,0.0017313412,0.002834083
5849,0.0041476428,0.0042296783,0.006000896,0.0029249452,0.0037632186
5850,0.00252215,0.001575175,0.004995993,0.0037308643,0.001607087
5851,0.0026905949,0.0040327488,0.004636474,0.0022145726,0.0018944957
5852,0.005517472,0.0021751788,0.0026967453,0.004204872,0.0027137066
5853,0.0024634576,0.0022141961,0.0030521243,0.0029062054,0.0006068832
5854,0.0069664884,0.0023150735,0.0040892893,0.0047924994,0.0016033046
5855,0.002823146,0.0032537868,0.0031557144,0.0033922477,0.0011010398
5856,0.0021613785,0.0017380288,0.0031809288,0.0029754043,0.0022774837
5857,0.0013516074,0.003172866,0.0037701668,0.0020553954,0.002733735
5858,0.0031423524,0.0023978604,0.0042933486,0.003982677,0.0020412132
5859,0.0025794064,0.004863519,0.003109412,0.0035083797,0.0025378894
5860,0.0021868036,0.0026124031,0.003557754,0.0015054117,0.0018770986
5861,0.0023264973,0.00397505,0.0037131337,0.0026624387,0.0033465163
5862,0.0028661354,0.0042465907,0.0039364267,0.0016013209,0.0014154562
5863,0.0035340465,0.0033434215,0.0031696416,0.0021343334,0.002309062
5864,0.0017370797,0.0042685205,0.00192569,0.0022090906,0.0018669704
5865,0.0016676553,0.0015021462,0.0041140793,0.0022164644,0.0029017574
5866,0.002539893,0.002116034,0.003813785,0.0037247548,0.0036279215
5867,0.001888621,0.0028925394,0.0033960254,0.0020442875,0.0031988542
5868,0.004393027,0.0024436505,0.004408259,0.0038723582,0.0037083193
5869,0.0031475043,0.002456571,0.0035272124,0.0011663922,0.0015621852
5870,0.0023150689,0.0036190616,0.0015132005,0.0023737205,0.0028845335
5871,0.0020346805,0.0025311282,0.0024513504,0.0027595758,0.0019370781
5872,0.0025423393,0.0022467608,0.0023947563,0.0018731197,0.0032286346
5873,0.003789218,0.0027421515,0.003488331,0.0011426478,0.0036497917
5874,0.002024097,0.0027073082,0.0037402564,0.0025524995,0.0014743644
5875,0.0029127705,0.003408372,0.0042014397,0.0025380964,0.0026366455
5876,0.0028418875,0.0015194205,0.004333854,0.001512582,0.0019530926
5877,0.0034466698,0.005193752,0.0033808919,0.0014032819,0.0013379386
5878,0.0037488425,0.0043425066,0.0035241386,0.004054971,0.002673513
5879,0.0035373694,0.0023650045,0.005189317,0.0025092708,0.0025744783
5880,0.0060668187,0.0024769767,0.004230369,0.0031950662,0.0028126575
5881,0.0025959,0.0035989976,0.0045217946,0.0024206464,0.002481991
5882,0.0031056718,0.0037941923,0.0032239775,0.0013082423,0.002841501
5883,0.0037064173,0.003553206,0.004621526,0.0009792917,0.0012233004
5884,0.0023098676,0.004390649,0.00578127,0.0036407192,0.0012393143
5885,0.0028719604,0.005192623,0.004031975,0.0017269838,0.0012826179
5886,0.0032304786,0.0024561137,0.0056207385,0.0020208717,0.002846464
5887,0.002892762,0.0036241252,0.004277573,0.0022795747,0.002817302
5888,0.0011178519,0.0018203484,0.0040077977,0.0028804925,0.002884673
5889,0.0027063238,0.003058294,0.0027424628,0.004292056,0.0018858779
5890,0.0026123212,0.003392743,0.0044436855,0.003437012,0.0016912615
5891,0.0019725761,0.0030442104,0.0031956045,0.0012906808,0.0025946205
5892,0.00092527346,0.0026372033,0.0040670563,0.0032253764,0.0016821565
5893,0.0025031338,0.0026494684,0.0030300724,0.0031050774,0.0018114832
5894,0.0017829151,0.002140618,0.0018175245,0.0028051757,0.0017028633
5895,0.0031067578,0.0027532782,0.0046329396,0.004810117,0.001457226
5896,0.002725311,0.0010756573,0.005518743,0.0022838279,0.0014717137
5897,0.004219023,0.0022506956,0.003478337,0.0013721528,0.0046621794
5898,0.0016052842,0.0030667353,0.0031544217,0.0023845532,0.0043101716
5899,0.002237146,0.0027104642,0.0016594692,0.0029001574,0.0019753994
5900,0.0026631388,0.0023012115,0.0029684731,0.0020830755,0.0020267125
5901,0.0038318075,0.0022482034,0.0024071196,0.0020560364,0.0014431793
5902,0.001852975,0.0043012407,0.0026638415,0.0021216841,0.0017814117
5903,0.002879215,0.002570949,0.0039432445,0.0028842692,0.0018716175
5904,0.0029717563,0.0023321663,0.0036783274,0.0022530728,0.000875124
5905,0.0022896752,0.0013741982,0.004767161,0.0029814711,0.0018463837
5906,0.003947786,0.0026250517,0.0050819735,0.0034470982,0.0016532682
5907,0.0021161088,0.003885114,0.0022815012,0.004077809,0.002021979
5908,0.0026913558,0.001253128,0.0054341676,0.0030745137,0.0031147525
5909,0.0015561363,0.0033733156,0.0030736518,0.0028378973,0.0025752366
5910,0.0022564186,0.0034788442,0.0017918557,0.0028388961,0.001894784
5911,0.0019041486,0.00157868,0.0048721842,0.0017359287,0.001208561
5912,0.002231839,0.0048548253,0.003087381,0.002062212,0.0020380078
5913,0.0016491602,0.0052295155,0.002443522,0.0016214647,0.0035526715
5914,0.003700193,0.003009452,0.0027681347,0.0015716865,0.0013748474
5915,0.0014013832,0.0028415225,0.003811303,0.0020087662,0.0026817936
5916,0.00341534,0.004052013,0.0038327842,0.0018095947,0.0022188819
5917,0.0016339471,0.0028240276,0.0035692374,0.002570088,0.0020560536
5918,0.0034131696,0.003561028,0.0031758484,0.0020999648,0.0027206256
5919,0.0038179585,0.001720162,0.0036813924,0.002447349,0.0008382692
5920,0.0030010864,0.005047268,0.002273452,0.0036584008,0.0034655272
5921,0.0025081604,0.0025560562,0.0013093582,0.0025106352,0.003292593
5922,0.0018180027,0.0038563423,0.0050764726,0.0035869246,0.001798409
5923,0.0028676416,0.0032302886,0.0013643714,0.0024023713,0.003397164
5924,0.0032985478,0.0041767918,0.0038867148,0.001176629,0.0013252853
5925,0.003635765,0.0027946113,0.003475809,0.0015496378,0.0020596008
5926,0.0062937476,0.0039554336,0.0018544667,0.0016605575,0.0045464993
5927,0.00316661,0.002512022,0.001489874,0.0026428208,0.0014346585
5928,0.0048249937,0.0027114977,0.0021328751,0.0039228536,0.0028896858
5929,0.00299959,0.002489642,0.0025412822,0.004012238,0.0022124704
5930,0.0024094784,0.0023405787,0.004367359,0.003703166,0.0016910739
5931,0.0029174427,0.002798006,0.0037468136,0.0034968213,0.001068254
5932,0.0031784377,0.0028534448,0.0026273525,0.0032593121,0.0022957965
5933,0.0022255732,0.00350561,0.0018215053,0.0022157612,0.0040291892
5934,0.0037660194,0.0044360454,0.003145041,0.001809537,0.0041321293
5935,0.0028095348,0.0024027582,0.0017384589,0.0027393089,0.002174212
5936,0.00419093,0.003004603,0.004868767,0.0026917693,0.004049469
5937,0.004238814,0.0020081834,0.003131479,0.0037878733,0.0041698758
5938,0.003644383,0.0017589352,0.003778357,0.0019546943,0.0020820969
5939,0.0038992276,0.002862738,0.002372485,0.003941333,0.0013297417
5940,0.002649133,0.003288141,0.003660576,0.0030975528,0.0018924385
5941,0.002423019,0.002419845,0.004730599,0.0048111384,0.001900993
5942,0.002695142,0.0025044624,0.0025758024,0.0043831095,0.0012429382
5943,0.0038357675,0.0029033138,0.0031005938,0.0029771563,0.0020082474
5944,0.002708416,0.0025308807,0.0031059543,0.002510997,0.002350574
5945,0.0025852611,0.0011552155,0.004569388,0.0038720793,0.0022994536
5946,0.0022111144,0.0036496466,0.0032118144,0.0027109226,0.0023545765
5947,0.0044996226,0.0036473353,0.0022261743,0.0017135876,0.00221186
5948,0.0033948207,0.0016360178,0.005054973,0.002034537,0.002622539
5949,0.0020699233,0.0028634137,0.0034849436,0.0024150563,0.0015322561
5950,0.0015022145,0.002776409,0.0037920752,0.003534573,0.003492241
5951,0.004182153,0.0026145799,0.0038550962,0.0010747092,0.0029024477
5952,0.0017338598,0.0041982774,0.0011481631,0.004132265,0.0018585625
5953,0.0051561743,0.0026744269,0.0022331397,0.0037991384,0.0016908413
5954,0.0018616382,0.0046611642,0.0028771926,0.0015452805,0.0020009675
5955,0.0021937839,0.0021890725,0.0030271544,0.0038670613,0.003870878
5956,0.0029386617,0.0032072305,0.0026125528,0.0015486543,0.004312612
5957,0.002245414,0.0040467493,0.004654481,0.0053750533,0.0027766782
5958,0.0040922267,0.002983152,0.0033393465,0.003407254,0.0019507107
5959,0.0051183687,0.0016899849,0.004196652,0.0027584906,0.0027358148
5960,0.0049345135,0.0039329887,0.002560115,0.006464796,0.0040796185
5961,0.0027483422,0.0022550263,0.0014804153,0.0041005975,0.0014214334
5962,0.0050614784,0.0031208124,0.0031277773,0.0020370218,0.0019865385
5963,0.0025217407,0.0025021562,0.0031208247,0.0032608835,0.0017091502
5964,0.004217242,0.0019998003,0.0053926213,0.0020195115,0.0015005647
5965,0.0011399607,0.0018852206,0.0016170978,0.0036427353,0.0038932732
5966,0.0033947187,0.0024920348,0.0059536146,0.0019766008,0.0034532095
5967,0.0036275485,0.002432831,0.004368618,0.0023302492,0.0022212928
5968,0.003311614,0.0044801226,0.0030541522,0.0029450078,0.0035058837
5969,0.003196135,0.003233407,0.0055292547,0.001890134,0.0017030811
5970,0.0024797209,0.0017289673,0.0047195517,0.0023533688,0.001797742
5971,0.0025169663,0.0038466093,0.00344027,0.0027422602,0.0030636087
5972,0.0062867766,0.003875206,0.0020926266,0.0015742942,0.001611782
5973,0.0017981402,0.00094040565,0.0038022548,0.0013613387,0.0018939116
5974,0.005768622,0.003542385,0.0042800894,0.0014065921,0.0013997655
5975,0.0037357272,0.0032390314,0.0025084647,0.0012313649,0.0014745833
5976,0.0029142166,0.00296319,0.0035433825,0.007174378,0.0017371528
5977,0.0032734186,0.004649243,0.005596097,0.0024436938,0.002341477
5978,0.0020067038,0.0048480565,0.001299139,0.003493595,0.0016359328
5979,0.0020649806,0.0030984539,0.003962275,0.0013595601,0.00066525664
5980,0.0025115605,0.0057183555,0.004276422,0.0036181626,0.0034191627
5981,0.0041513555,0.002765336,0.0073701553,0.0028043003,0.0017509684
5982,0.0017738258,0.0028841584,0.002517873,0.0018674455,0.0020021747
5983,0.0034602394,0.003727045,0.0036244653,0.0023453925,0.003722916
5984,0.0018859312,0.00387218,0.004756221,0.00394273,0.0025805398
5985,0.0027685468,0.002410641,0.0017861945,0.0013777618,0.0016660991
5986,0.0031795246,0.0031854478,0.002934984,0.0033966326,0.0021779658
5987,0.0039289454,0.0026945379,0.002874509,0.0026142236,0.0019355866
5988,0.0024980446,0.00256434,0.0039561777,0.0018026105,0.0021668894
5989,0.0025419428,0.0026149612,0.0042602224,0.002257713,0.0029022638
5990,0.0038767739,0.004094572,0.004466284,0.0025749481,0.002166479
5991,0.0027195904,0.0034982213,0.0032197193,0.000693198,0.0029561713
5992,0.0018530672,0.0027698933,0.005062363,0.0019534086,0.0017986316
5993,0.002374266,0.002130031,0.0025198888,0.0021878171,0.0015391664
5994,0.0026590666,0.0024327645,0.003876592,0.0014945061,0.0016135727
5995,0.0046067457,0.0041632587,0.0025540753,0.004860389,0.0019803578
5996,0.004290601,0.0012604094,0.0026272943,0.0018771084,0.001322104
5997,0.003631231,0.0039227773,0.0039693723,0.004531589,0.00067124655
5998,0.0026096457,0.0032845275,0.0040894398,0.0063829534,0.0020778195
5999,0.0014031257,0.0022086017,0.0030243453,0.0026084078,0.0005864064
6000,0.001624699,0.001814474,0.002695872,0.0016083284,0.0028329487
6001,0.002689053,0.0021673988,0.0032872015,0.0022394885,0.0023343612
6002,0.0013288852,0.0041194446,0.0041008717,0.005790765,0.002351473
6003,0.0017989138,0.0059514944,0.0019002635,0.0018181608,0.0030201524
6004,0.0016611529,0.0020921146,0.0025984244,0.0037871231,0.0026828367
6005,0.0033539778,0.0043029115,0.0027215118,0.0025807424,0.0022235839
6006,0.0033925078,0.003140909,0.003919788,0.0029164692,0.0019535818
6007,0.004321558,0.0052916617,0.001971035,0.0022936007,0.0013153102
6008,0.0011527734,0.004035361,0.0030575101,0.0022399807,0.0022164988
6009,0.007157878,0.0021253112,0.005055123,0.0038415636,0.0027937694
6010,0.0026282137,0.0032431034,0.00527908,0.0026552097,0.0015633707
6011,0.0051063113,0.004472426,0.0046714256,0.004097975,0.0024400745
6012,0.004682108,0.002555014,0.002679899,0.0013952032,0.0016664119
6013,0.0038824433,0.0033163088,0.002654008,0.002900301,0.002020717
6014,0.003480832,0.0016041005,0.0033897948,0.009662882,0.0014435076
6015,0.0033060503,0.0022416813,0.0038275206,0.0033704408,0.001605561
6016,0.0024223533,0.0016477937,0.005817476,0.0018480236,0.0014222305
6017,0.0034928569,0.0032716221,0.002547716,0.004075777,0.002614244
6018,0.004993747,0.0037737219,0.0037895779,0.0017140266,0.0024610152
6019,0.0017132353,0.0026863932,0.003418745,0.0013829959,0.0023145594
6020,0.0029458264,0.002271528,0.0021942775,0.00368487,0.0016274932
6021,0.0027293637,0.006279587,0.0036070682,0.0026877658,0.0010675739
6022,0.004112143,0.0031105555,0.0038949484,0.002402528,0.0018000536
6023,0.0011027434,0.0023523243,0.003995588,0.0041201483,0.0007766152
6024,0.0048429007,0.0030843113,0.0052746306,0.0025662263,0.0015126888
6025,0.0040546353,0.0020165564,0.0023433242,0.0025169854,0.004367259
6026,0.003702239,0.0022226293,0.003205257,0.002818792,0.002240234
6027,0.0030770586,0.0031733208,0.0030587572,0.0024752268,0.0028187374
6028,0.002544885,0.0030149648,0.006354527,0.0044384333,0.001312959
6029,0.0017925318,0.0011217567,0.002128076,0.0018878386,0.0031994777
6030,0.0026174276,0.0030348848,0.0015939304,0.0042146854,0.0025512548
